Mod,Plot,Type,Distance,Side,UniqueID,Altitude,Decl1,Decl2,Decl3,Decl4,Aspecto,Prof1,Prof2,Prof3,Prof4,Rocha1,Rocha2,Rocha3,Rocha4,Solo1,Solo2,Solo3,Solo4,Biom1,Biom2,Biom3,Biom4,Serra1,Serra2,Serra3,Serra4,esp_serra1,esp_serra2,esp_serra3,esp_serra4,grimpa1,grimpa2,grimpa3,grimpa4,hmax,dossel,agua,Gado,Veg,Fogo,tipo.veg,obs,obs2,data,Biomass_mean,Serra_mean,Species_richness
3,M03R02,Ripária,175,C,R02_175_C,470.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,78.3953125,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R02,Ripária,225,C,R02_225_C,470.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,92.481875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R03,Ripária,25,E,R03_25_E,510.0,20.0,20.0,6.0,15.0,20.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,100.0,100.0,90.0,100.0,5.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,14.0,11.46791667,100.0,1.0,,,FOD,,,,1.25,97.5,22.0
3,M03R03,Ripária,75,E,R03_75_E,510.0,35.0,42.0,30.0,29.0,35.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,1.0,30.0,20.0,15.0,0.0,10.0,0.0,5.0,99.0,60.0,80.0,80.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,17.0,16.63333333,100.0,1.0,,,FOD,,,,3.75,79.75,3.0
3,M03R03,Ripária,125,E,R03_125_E,510.0,32.0,31.0,26.0,34.0,33.0,51.0,51.0,51.0,51.0,2.0,0.0,0.0,5.0,60.0,70.0,25.0,30.0,2.0,5.0,0.0,10.0,36.0,25.0,75.0,55.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,13.0,10.28614583,100.0,1.0,,,FOD,,,,4.25,47.75,2.5
3,M03R03,Ripária,175,E,R03_175_E,510.0,35.0,14.0,34.0,17.0,120.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,5.0,2.0,20.0,20.0,5.0,96.0,70.0,75.0,90.0,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.0,18.0,16.23947917,100.0,1.0,,,FOD,,,,11.75,82.75,5.5
3,M03R03,Ripária,225,E,R03_225_E,510.0,42.0,30.0,47.0,54.0,70.0,51.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,15.0,5.0,5.0,15.0,10.0,93.0,95.0,80.0,75.0,6.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,17.0,13.12791667,100.0,1.0,,,FOD,,,,8.75,85.75,23.0
3,M03R03,Ripária,25,D,R03_25_D,510.0,54.0,40.0,40.0,34.0,170.0,20.0,20.0,51.0,20.0,1.0,0.0,0.0,1.0,95.0,80.0,50.0,90.0,0.0,10.0,0.0,0.0,4.0,10.0,50.0,9.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,15.0,26.40302083,100.0,1.0,,,FOD,,,,2.5,18.25,3.0
3,M03R03,Ripária,75,D,R03_75_D,510.0,12.0,5.0,10.0,4.0,275.0,20.0,10.0,51.0,51.0,5.0,10.0,10.0,5.0,25.0,5.0,5.0,2.0,0.0,0.0,1.0,5.0,70.0,85.0,84.0,88.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,19.19572917,100.0,1.0,,,FOD,,,,1.5,81.75,3.5
3,M03R03,Ripária,125,D,R03_125_D,510.0,62.0,46.0,39.0,54.0,255.0,5.0,6.0,0.0,4.0,60.0,20.0,60.0,80.0,40.0,30.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.86302083,100.0,1.0,,,FOD,,,,0.0,12.5,0.5
3,M03R03,Ripária,175,D,R03_175_D,510.0,63.0,66.0,56.0,43.0,320.0,23.0,40.0,36.0,40.0,5.0,5.0,0.0,0.0,40.0,30.0,88.0,60.0,0.0,4.0,2.0,8.0,55.0,61.0,10.0,32.0,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,8.0,35.389375,100.0,1.0,,,FOD,,,,3.5,39.5,3.0
3,M03R03,Ripária,225,D,R03_225_D,510.0,67.0,51.0,35.0,42.0,260.0,15.0,30.0,10.0,20.0,5.0,0.0,0.0,5.0,70.0,5.0,10.0,50.0,10.0,0.0,0.0,5.0,15.0,95.0,90.0,40.0,0.5,1.5,2.0,1.0,0.0,0.0,0.0,0.0,13.0,37.21510417,100.0,1.0,,,FOD,,,,3.75,60.0,5.0
3,M03R03,Ripária,25,C,R03_25_C,510.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,22.99625,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R03,Ripária,75,C,R03_75_C,510.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,16.86770833,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R03,Ripária,125,C,R03_125_C,510.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,16.674375,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R03,Ripária,175,C,R03_175_C,510.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,10.52541667,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R03,Ripária,225,C,R03_225_C,510.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,37.48375,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,25,E,R04_25_E,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,75,E,R04_75_E,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,125,E,R04_125_E,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,175,E,R04_175_E,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,225,E,R04_225_E,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,25,D,R04_25_D,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,75,D,R04_75_D,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,125,D,R04_125_D,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,175,D,R04_175_D,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,225,D,R04_225_D,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,25,C,R04_25_C,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,75,C,R04_75_C,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,125,C,R04_125_C,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,175,C,R04_175_C,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R04,Ripária,225,C,R04_225_C,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,25,E,R05_25_E,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,75,E,R05_75_E,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,125,E,R05_125_E,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,175,E,R05_175_E,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,225,E,R05_225_E,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,25,D,R05_25_D,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,75,D,R05_75_D,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,125,D,R05_125_D,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,175,D,R05_175_D,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,225,D,R05_225_D,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,25,C,R05_25_C,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,75,D,R05_75_D,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,125,D,R05_125_D,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,175,D,R05_175_D,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
3,M03R05,Ripária,225,D,R05_225_D,1455.0,15.0,14.0,14.5,14.0,210.0,33.0,30.0,30.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,88.0,89.0,85.0,90.0,2.5,3.0,2.8,2.6,0.0,0.0,0.0,0.0,11.0,21.54421875,100.0,1.0,,,FOD,,,,5.0,88.0,10.9
